id,index,period,timestamp,minute,second,possession,duration,related_events,location,under_pressure,off_camera,counterpress,out,type.id,type.name,possession_team.id,possession_team.name,play_pattern.id,play_pattern.name,team.id,team.name,tactics.formation,tactics.lineup,player.id,player.name,position.id,position.name,pass.length,pass.angle,pass.end_location,pass.aerial_won,pass.switch,pass.through_ball,pass.cross,pass.assisted_shot_id,pass.goal_assist,pass.inswinging,pass.cut_back,pass.shot_assist,pass.straight,pass.no_touch,pass.recipient.id,pass.recipient.name,pass.height.id,pass.height.name,pass.body_part.id,pass.body_part.name,pass.type.id,pass.type.name,pass.outcome.id,pass.outcome.name,pass.technique.id,pass.technique.name,carry.end_location,ball_receipt.outcome.id,ball_receipt.outcome.name,duel.type.id,duel.type.name,duel.outcome.id,duel.outcome.name,foul_won.defensive,foul_won.advantage,interception.outcome.id,interception.outcome.name,dribble.nutmeg,dribble.overrun,dribble.outcome.id,dribble.outcome.name,clearance.right_foot,clearance.head,clearance.aerial_won,clearance.left_foot,clearance.body_part.id,clearance.body_part.name,foul_committed.advantage,foul_committed.type.id,foul_committed.type.name,ball_recovery.recovery_failure,ball_recovery.offensive,goalkeeper.end_location,goalkeeper.type.id,goalkeeper.type.name,goalkeeper.outcome.id,goalkeeper.outcome.name,goalkeeper.technique.id,goalkeeper.technique.name,goalkeeper.position.id,goalkeeper.position.name,goalkeeper.body_part.id,goalkeeper.body_part.name,shot.statsbomb_xg,shot.end_location,shot.key_pass_id,shot.first_time,shot.freeze_frame,shot.aerial_won,shot.technique.id,shot.technique.name,shot.body_part.id,shot.body_part.name,shot.type.id,shot.type.name,shot.outcome.id,shot.outcome.name,50_50.outcome.id,50_50.outcome.name,miscontrol.aerial_won,substitution.outcome.id,substitution.outcome.name,substitution.replacement.id,substitution.replacement.name,bad_behaviour.card.id,bad_behaviour.card.name,injury_stoppage.in_chain,block.offensive,match_id,competition_id,season_id,pass.outswinging,pass.deflected,clearance.other,block.deflection,goalkeeper.punched_out,shot.deflected,foul_committed.offensive,foul_committed.card.id,foul_committed.card.name,shot.one_on_one,shot.open_goal,pass.miscommunication,foul_won.penalty,foul_committed.penalty,dribble.no_touch,block.save_block,goalkeeper.success_in_play,player_off.permanent,shot.saved_off_target,goalkeeper.shot_saved_off_target,shot.redirect,goalkeeper.lost_out,shot.follows_dribble,goalkeeper.shot_saved_to_post,shot.saved_to_post,goalkeeper.lost_in_play,goalkeeper.penalty_saved_to_post,half_start.late_video_start,goalkeeper.success_out,location.x,location.y,carry.end_location.x,carry.end_location.y,pass.end_location.x,pass.end_location.y,shot.end_location.x,shot.end_location.y,shot.end_location.z,shot_impact_height,player.name.GK,player.id.GK,location.x.GK,location.y.GK,DistToGoal,DistToKeeper,AngleToGoal,AngleToKeeper,AngleDeviation,avevelocity,DistSGK,density,density.incone,distance.ToD1,distance.ToD2,AttackersBehindBall,DefendersBehindBall,DefendersInCone,InCone.GK,DefArea,distance.ToD1.360,distance.ToD2.360,milliseconds,ElapsedTime,StartOfPossession,TimeInPoss,TimeToPossEnd
98df7920-308e-4d41-a5ad-8f16c1eb2417,3146,2,00:22:49.206,67,49,140,1.594801,,,TRUE,NA,NA,NA,16,Shot,137,Lyon,9,From Kick Off,133,Troyes,NA,,7301,Lossémy Karaboué,24,Left Center Forward,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006996013,,NA,NA,,NA,93,Normal,40,Right Foot,87,Open Play,98,Off T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3900574,7,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.2,29.8,NA,NA,NA,NA,120,31.8,0.2,NA,Anthony Lopes,2947,115.9,38.8,36.264031767027774,4.272001872658761,73.66395711028157,73.68614757373939,0.022190463457818055,21.8569112299622,31.992030257550084,0.21534909336089844,0.16891024383013614,5.920304046246276,21.533694527414468,0,2,1,2,141.98000000000005,1.868154169226941,5.920304046246276,206,4074.632,4064.135,10.496999999999844,1.5949999999998
ce961b6a-a902-45a3-885c-61fe926ef82f,3203,2,00:25:25.529,70,25,146,1.310484,,,NA,NA,NA,NA,16,Shot,137,Lyon,4,From Throw In,137,Lyon,NA,,6600,Claudio Beauvue,23,Center Forward,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.064795375,,19b46f79-8a6a-4326-b1ce-4fc79bcc0ab1,NA,,NA,93,Normal,37,Head,87,Open Play,100,Saved,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3900574,7,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.4,50.7,NA,NA,NA,NA,117.5,44.1,2,NA,Paul Bernardoni,7193,118.2,43.4,13.727709204379295,3.8470768123342665,141.2098261471863,152.1027289690524,10.892902821866102,6.85793427365502,9.976472322419385,0,0,-3.8183766184073606,-5.679788728465172,0,0,0,1,103.04000000000015,3.8183766184073606,5.679788728465172,529,4230.955,4218.117,12.837999999999738,1.3100000000004002
89e39799-77ff-4deb-8892-3400f60cdffe,3256,2,00:26:20.927,71,20,148,0.880389,,,NA,NA,NA,NA,16,Shot,137,Lyon,1,Regular Play,137,Lyon,NA,,3372,Rachid Ghezzal,12,Right Midfield,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10535659,,a98fd1dc-680b-4168-979f-76834063f40b,NA,,NA,93,Normal,38,Left Foot,87,Open Play,97,Goal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3900574,7,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.9,48.1,NA,NA,NA,NA,120,36.6,2,NA,Paul Bernardoni,7193,117.8,42.5,18.022763384120644,3.3301651610693446,116.70722403543498,138.65222278030632,21.94499874487134,22.473415858442163,14.985659811966897,1.0400120983287817,0,2.299999999999997,6.216912416947814,4,7,0,1,44.98000000000014,2.299999999999997,6.216912416947814,927,4286.353,4244.813,41.539999999999964,0.8800000000001091
c0e35e9b-275e-4f5e-9d3d-71e150887a82,3443,2,00:31:28.596,76,28,158,1.076413,,,TRUE,NA,NA,NA,16,Shot,133,Troyes,1,Regular Play,133,Troyes,NA,,7415,Jessy Pi,11,Left Defensive Midfield,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021997081,,afe6e630-c88e-4b8c-8a17-3ec4d1881cc0,NA,,NA,93,Normal,40,Right Foot,87,Open Play,100,Saved,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3900574,7,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.4,33.9,NA,NA,NA,NA,116.9,39.6,0.2,NA,Anthony Lopes,2947,117.9,39.8,27.290474528670252,2.109502310972893,77.08406453669753,84.55966796899446,7.475603432296936,22.464795398290207,25.20039682227246,0.7884698504994254,0.4163054471218148,2.4020824298928543,5.464430436925701,4,4,1,2,35.890000000000036,2.4020824298928543,5.464430436925701,596,4594.022,4587.588,6.4340000000001965,0
bf2f6fb5-39d5-4235-8c94-b5eb2ab37047,3623,2,00:35:04.085,80,4,167,0.787918,,,NA,NA,NA,NA,16,Shot,137,Lyon,2,From Corner,137,Lyon,NA,,3118,Jordan Ferri,13,Right Center Midfield,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04131655,,0587edef-8021-4e6f-9bc9-69886fa79e13,TRUE,,NA,93,Normal,40,Right Foot,87,Open Play,97,Goal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3900574,7,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.4,49.5,NA,NA,NA,NA,120,37,2.2,NA,Paul Bernardoni,7193,118.4,42,21.780954983654865,2.561249694973136,115.85918406259555,141.34019174591003,25.481007683314488,29.503984169383266,19.5,0.8931949557146398,0.2315053201293522,3.5355339059327378,10.153324578678639,6,9,3,2,51.32999999999994,3.5355339059327378,10.153324578678639,85,4809.511,4805.932,3.579000000000633,0.7879999999995562
d2e64b52-971e-4700-a762-eb3e142ff23f,3696,2,00:38:14.688,83,14,172,1.168603,,,NA,NA,NA,NA,16,Shot,137,Lyon,3,From Free Kick,137,Lyon,NA,,3361,Clément Grenier,16,Left Midfield,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.027649801,,NA,NA,,NA,93,Normal,40,Right Foot,62,Free Kick,98,Off T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3900574,7,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.7,39,NA,NA,NA,NA,120,36.8,4.5,NA,Paul Bernardoni,7193,118.9,41,32.315476168548095,1.4866068747318464,88.2267032844392,132.2736890060939,44.04698572165469,27.70387882533251,31.264036847470614,0.7074412033761446,0.26776528084988527,11.104053313993044,11.22185367931698,4,9,3,2,15.120000000000001,9.702061636580135,11.104053313993044,688,5000.114,5000.114,0,18.194000000000415
24e4f25d-de6a-4795-a80c-38a4118d27a3,3770,2,00:39:53.092,84,53,178,1.053006,,,TRUE,NA,NA,NA,16,Shot,133,Troyes,1,Regular Play,133,Troyes,NA,,7376,Yoann Court,22,Right Center Forward,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.031752713,,c567806c-ae10-4de5-9972-31a694ce22c3,NA,,NA,93,Normal,38,Left Foot,87,Open Play,98,Off T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3900574,7,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.7,53.1,NA,NA,NA,NA,120,46.9,0.2,NA,Anthony Lopes,2947,117.8,41.5,25.863101128828305,2.662705391138872,120.43184813084561,124.28687697720893,3.855028846363325,21.98073131510581,23.207110979180495,0.3763204893379692,0.20391184757154648,4.90407993409569,8.7091905479212,2,3,1,1,32.39999999999998,1.3892443989449843,4.90407993409569,92,5098.518,5091.423,7.095000000000255,1.0529999999998836
31961f0a-d187-47ab-ba9f-0e282d7d9135,3787,2,00:40:26.584,85,26,179,1.07168,,,NA,NA,NA,NA,16,Shot,137,Lyon,7,From Goal Kick,133,Troyes,NA,,7415,Jessy Pi,11,Left Defensive Midfield,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07792522,,NA,NA,,NA,93,Normal,40,Right Foot,87,Open Play,98,Off T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3900574,7,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.6,41.1,NA,NA,NA,NA,120,46.5,2.5,NA,Anthony Lopes,2947,114.8,40.5,23.425840433162698,5.2239831546435935,92.6914100157784,95.49232455712746,2.8009145413490586,22.408737044105894,18.209887424144064,0.4063665892721091,0,4.527692569068712,5.390732788777428,2,2,0,1,6.799999999999997,4.527692569068712,5.390732788777428,584,5132.01,5115.415,16.595000000000255,1.0720000000001164
f92bb97a-dc19-4512-991c-31e721bd3bb6,3873,2,00:42:18.028,87,18,183,0.997999,,,NA,NA,NA,NA,16,Shot,137,Lyon,3,From Free Kick,137,Lyon,NA,,7225,Aldo Kalulu Kyatengwa,16,Left Midfield,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.010727083,,16f1f5f3-1555-4b1c-bff6-a2bd6ff53826,NA,,NA,93,Normal,40,Right Foot,87,Open Play,98,Off T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3900574,7,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.3,21,NA,NA,NA,NA,120,33.6,0.3,NA,Paul Bernardoni,7193,118.4,38,27.369508581631496,2.561249694973136,46.036244769252086,38.65980825408999,7.376436515162098,23.431710992440216,24.831633051412474,0.677126224567273,0,2.5495097567963922,10.008995953640905,2,5,0,1,100.97999999999992,2.5495097567963922,10.008995953640905,28,5243.454,5217.355,26.09900000000016,0.998000000000502
4a6e1df0-ac8c-461a-87d6-bea13c28f411,3913,2,00:43:45.733,88,45,187,1.044993,,,NA,NA,NA,NA,16,Shot,137,Lyon,1,Regular Play,137,Lyon,NA,,6600,Claudio Beauvue,23,Center Forward,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.024462959,,541f7250-b0bd-4534-9946-0c5f19194d47,NA,,NA,93,Normal,40,Right Foot,87,Open Play,100,Saved,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3900574,7,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.6,33.7,NA,NA,NA,NA,117.9,37.9,0.2,NA,Paul Bernardoni,7193,118.6,40,29.090376415577715,1.4000000000000057,77.49255536946818,90,12.507444630531822,25.486534259628797,27.72525924134885,0.6561877996379101,0,3.4014702703389954,8.50000000000001,2,5,0,1,58.860000000000056,3.4014702703389954,4.707440918375922,733,5331.159,5325.006,6.152999999999338,0
604869d7-2b59-4625-8893-623d40a6568c,3976,2,00:46:21.668,91,21,192,1.040857,,,NA,NA,NA,NA,16,Shot,137,Lyon,3,From Free Kick,137,Lyon,NA,,6600,Claudio Beauvue,23,Center Forward,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.044008184,,NA,NA,,NA,93,Normal,40,Right Foot,62,Free Kick,100,Saved,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3900574,7,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.2,38.7,NA,NA,NA,NA,118.4,42.8,0.4,NA,Paul Bernardoni,7193,118.9,40.8,28.82932534763864,1.360147050873538,87.41548655403449,126.02737338510364,38.61188683106916,26.427522479883432,27.779488836189916,0.7282605508660281,0.29594257466395024,9.60468635614927,10.100495037373163,3,8,3,2,21.299999999999994,9.60468635614927,10.100495037373163,668,5487.094,5487.094,0,1.0410000000001673
8919c808-0121-4fb0-a107-4183fe66c396,3982,2,00:46:50.576,91,50,193,0.32271,,,NA,NA,NA,NA,16,Shot,137,Lyon,2,From Corner,137,Lyon,NA,,6600,Claudio Beauvue,23,Center Forward,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4782259,,d35a9f2d-201a-4edb-820f-1e015e30e151,NA,,NA,93,Normal,37,Head,87,Open Play,97,Goal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3900574,7,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.9,35.6,NA,NA,NA,NA,120,37.9,1.6,NA,Paul Bernardoni,7193,119.2,40.6,4.875448697299559,0.9999999999999986,25.51387042753419,126.86989764584419,101.35602721831,9.65102507043315,5.166236541235795,0.12646075946565952,0,7.907591289387682,-4.580392996239513,1,1,0,1,22.960000000000054,2.3086792761230357,4.580392996239513,576,5516.002,5513.859,2.143000000000029,0.32299999999941065
64c7fdc1-17f9-488f-9243-ee4077318868,413,1,00:10:37.019,10,37,30,1.521797,,,NA,NA,NA,NA,16,Shot,130,Toulouse,3,From Free Kick,130,Toulouse,NA,,6723,Wissam Ben Yedder,22,Right Center Forward,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008255693,,NA,NA,,NA,93,Normal,40,Right Foot,62,Free Kick,98,Off T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3900575,7,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.8,55,NA,NA,NA,NA,120,44.9,2,NA,Johny Placide,3980,118.7,41.3,33.72002372478406,1.8384776310850195,116.4130733385141,135,18.586926661485904,20.92536109571097,31.982807881735468,0.6549497572183707,0.18061772389019654,10.890821823902924,10.911003620199196,7,10,2,1,47.5199999999999,10.890821823902924,10.911003620199196,19,637.019,637.019,0,1.5220000000000482
95870dd7-23ca-4074-9ec1-aa1c1fa90f26,452,1,00:11:41.277,11,41,34,0.644342,,,NA,NA,NA,NA,16,Shot,156,Stade de Reims,1,Regular Play,156,Stade de Reims,NA,,7815,Antoine Devaux,19,Center Attacking Midfield,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13507006,,e635df88-b5ed-4f35-9749-ee7843fe0488,NA,,NA,93,Normal,37,Head,87,Open Play,97,Goal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3900575,7,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.3,45.4,NA,NA,NA,NA,120,37.9,1.1,NA,Alban Lafont,2981,116.6,41.5,8.605230967266365,3.7161808352124144,128.86777750232068,113.80594351845768,15.061833983862996,15.607920125367746,5.108815909777918,0.5409735089443327,0,3.9000000000000012,5.7035076926396755,2,3,0,1,41.810000000000045,3.111269837220813,3.9000000000000012,277,701.277,687.849,13.427999999999997,0.6440000000000055
22d67d26-25d0-4ead-94c6-30cfdc807801,1546,1,00:40:38.880,40,38,102,0.050555,,,NA,NA,NA,NA,16,Shot,130,Toulouse,4,From Throw In,130,Toulouse,NA,,4447,Martin Braithwaite Christensen,24,Left Center Forward,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.028935723,,cec66c2c-36ca-490c-be0a-428982e2b9bb,NA,,NA,93,Normal,40,Right Foot,87,Open Play,96,Blocked,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3900575,7,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,44.6,NA,NA,NA,NA,95.3,44.5,NA,NA,Johny Placide,3980,114.4,41.2,26.40378760708395,5.727128425310536,100.03312055433115,102.09475707701213,2.0616365226809847,25.790534685798182,20.681392603013954,0.7682735008920771,0.4993761694389223,2.0024984394500787,6.68505796534331,1,3,1,2,110.24000000000008,2.0024984394500787,3.860051813123756,880,2438.88,2427.864,11.016000000000076,9.599999999999909
ffc222ef-43d0-46d3-a8c9-2ef1a587a759,1712,1,00:44:03.482,44,3,114,0.085169,,,TRUE,NA,NA,NA,16,Shot,156,Stade de Reims,3,From Free Kick,156,Stade de Reims,NA,,4545,Prince Oniangué,9,Right Defensive Midfield,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012352023,,b60b42fb-448b-4239-9063-1aa6f41a8149,NA,,NA,93,Normal,40,Right Foot,87,Open Play,96,Blocked,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3900575,7,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,51.9,NA,NA,NA,NA,91.1,50.9,NA,NA,Alban Lafont,2981,117.9,41.3,33.205571821608494,2.4698178070456875,111.0003462006797,121.75948008481282,10.75913388413312,27.309709752640003,30.78262496929072,1.0110400865949523,0.34401045807689146,2.879236009777596,2.90688837074972,3,6,1,2,122.64000000000017,2.879236009777596,2.90688837074972,482,2643.482,2636.905,6.576999999999771,0.12600000000020373
aac58d96-1b44-4c25-81e3-f46cf3a4c5db,1933,2,00:05:08.073,50,8,131,0.278105,,,NA,NA,NA,NA,16,Shot,130,Toulouse,3,From Free Kick,130,Toulouse,NA,,6723,Wissam Ben Yedder,22,Right Center Forward,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84315276,,5736feb8-71ff-4f5d-ae16-2e87bc16ec56,TRUE,,NA,91,Half Volley,38,Left Foot,87,Open Play,97,Goal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3900575,7,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118.3,42.2,NA,NA,NA,NA,120,42.8,0.9,NA,Johny Placide,3980,120,37.9,2.7802877548915728,2.1000000000000014,142.3057595333108,0,142.3057595333108,6.482356080372505,4.6238512086787615,0,0,-2.1095023109729003,-5.336665625650538,1,0,0,1,74.51999999999988,2.1095023109729003,5.336665625650538,73,3033.353,3030.383,2.9700000000002547,0.27799999999979264
