is_goal,play_pattern.name,position.name,shot.type.name,shot.technique.name,shot.body_part.name,location.x,location.y,location.x.GK,location.y.GK,DistToGoal,DistToKeeper,AngleToGoal,AngleToKeeper,AngleDeviation,avevelocity,DistSGK,density,density.incone,distance.ToD1,distance.ToD2,AttackersBehindBall,DefendersBehindBall,DefendersInCone,InCone.GK,DefArea
0,From Counter,Left Back,Open Play,Normal,Left Foot,117.7,25.9,118.7,35.9,14.286357128393508,4.301162633521314,9.264523985132975,17.592424562181552,8.327900577048577,25.677829673012287,10.04987562112089,0,0,-3.4828149534536035,-11.150784725749128,0,0,0,1,208.7400000000001
0,From Throw In,Center Forward,Open Play,Normal,Right Foot,98.6,29.8,116.4,39.4,23.7065391822594,3.6496575181789264,64.5158730095827,80.53767779197436,16.021804782391655,24.810427524911503,20.223748416156695,1.5401049810130676,0,1.4142135623730951,3.471310991541963,1,6,0,1,60.68000000000011
1,Regular Play,Center Forward,Open Play,Normal,Left Foot,107.3,29.2,112.8,33.7,16.67123270787137,9.567131231461184,49.622370241684244,48.81407483429039,0.8082954073938566,14.322034930361987,7.106335201775949,0.2698762900750023,0,3.7054014627297804,-19.192967462067973,0,1,0,1,113.70999999999998
0,From Free Kick,Center Forward,Open Play,Half Volley,Left Foot,104.1,31.6,115.5,36.2,17.982491484774854,5.889821729050887,62.15242174021185,49.82076607809269,12.33165566211916,15.715949273312617,12.293087488503453,0.39229607821497614,0.28216632399154973,3.5440090293338753,9.080198235721507,1,2,1,2,181.27999999999994
0,Regular Play,Left Midfield,Open Play,Volley,Right Foot,94.4,27.4,118.4,39.8,28.532788156785514,1.6124515496597045,63.79416530447248,82.87498365109815,19.08081834662567,31.871032547256608,27.014070407844873,0.4342541301026537,0.20122206679780075,7.379024325749302,14.426711336961024,4,6,2,2,38.24000000000021
0,From Free Kick,Left Defensive Midfield,Open Play,Normal,Head,116.8,35.6,118.4,37,5.440588203494178,3.3999999999999972,36.027373385103644,28.072486935852872,7.954886449250772,10.823594935410293,2.1260291625469354,0,0,-3.383784863137729,-3.753664875824695,0,0,0,1,25.75999999999998
0,From Counter,Center Attacking Midfield,Open Play,Half Volley,Right Foot,104.6,53,114.7,43.1,20.153411621856986,6.140032573203499,130.16958004171005,120.32360686255,9.845973179160055,12.654609277916634,14.142842712835357,0.5993691524131851,0.5234239225902119,1.9104973174542865,13.167383946707105,0,2,1,2,113.45999999999987
0,From Corner,Right Defensive Midfield,Open Play,Normal,Head,113.1,40.1,119.1,40.1,6.900724599634453,0.9055385138137475,90.83031548625785,96.34019174590996,5.509876259652117,11.962636988948399,6,2.5360730698939014,0.7094025190502242,0.8999999999999986,2.3194827009486514,5,7,3,2,13.500000000000085
0,Regular Play,Center Attacking Midfield,Open Play,Volley,Right Foot,112.1,51.8,119,42.1,14.200352108310554,2.325940669922603,146.198026796954,154.5366549381284,8.33862814117441,32.897334888301536,11.903780911962384,0.42268410903453857,0.19055398349167643,5.247856705360772,11.03539759138745,3,5,1,1,59.699999999999996
0,Regular Play,Right Defensive Midfield,Open Play,Overhead Kick,Right Foot,110.4,39.8,118.8,40.7,9.602083107326239,1.3892443989449843,88.80651057601764,120.2564371635293,31.449926587511655,15.41459809590431,8.448076704197227,0.8261826228357607,0.5441443532793423,2.4738633753705885,7.147027354082251,2,5,2,2,101.39999999999999
0,From Corner,Left Center Back,Open Play,Normal,Head,112.3,40.2,118.8,39.8,7.702596964660688,1.2165525060596472,91.48786752882766,80.537677791974275,10.950189736853389,11.111695333295891,6.512296062065975,4.012465357031717,2.7173904412648495,0.6082762530298295,1.2165525060596472,4,7,4,3,13.909999999999973
0,Regular Play,Left Midfield,Open Play,Normal,Right Foot,106.7,30.5,116.8,37.9,16.344418007380987,3.8275318418009303,54.46232220802562,56.72511201516509,2.2627898071394696,8.800456627266525,12.520782723136756,1.114893622098712,0.5037927218598789,1.9849433241279189,2.308679276123036,1,4,1,2,73.04000000000009
0,From Corner,Center Forward,Open Play,Normal,Head,112.6,40.1,118.2,40,7.400675644831361,1.7999999999999972,90.77422016492802,90,0.7742201649280247,30.081035080191455,5.600892785976187,2.9882370504781575,1.5826276363271543,0.8062257748298602,0.9055385138137412,3,7,3,4,48.94999999999999
0,Regular Play,Right Defensive Midfield,Open Play,Normal,Right Foot,110.5,49.7,117.9,43.7,13.577186748365806,4.254409477236529,135.5968094512292,150.42216131873874,14.82535186750954,10.76301611010283,9.526804291051647,1.282450208705327,0.49999999999999933,1.4035668847618252,2.0000000000000027,1,3,1,2,113.02999999999992
